Neighborhood,Adress,Apartment,House,Price,Rooms,Baths,Sq Ft,Sq Ft Lot,Year Built,View,Fire Place,Levels,Attached Garage,Total Parking Space,Pool
Angelino-Heights,3450 4th Ave,0,1,850000.0,3.0,1.0,1611.0,5227.0,1911.0,0,1,1,0,1.0,0
Angelino-Heights,1441 W 62nd St,0,1,775000.0,3.0,2.0,1180.0,5227.0,1927.0,1,0,1,0,2.0,0
Angelino-Heights,3426 The Paseo,0,1,875000.0,3.0,2.0,929.0,5663.0,1922.0,1,0,1,0,1.0,0
Angelino-Heights,3921 6th Ave,0,1,1087500.0,3.0,3.0,2248.0,5663.0,1941.0,0,1,2,0,2.0,0
Angelino-Heights,1728 Orchard Ave,0,1,805000.0,3.0,3.0,1248.0,5227.0,1903.0,1,1,1,0,0.0,0
Angelino-Heights,505 Myrtle St,0,1,1100000.0,3.0,2.0,1448.0,5663.0,1921.0,0,0,1,0,2.0,0
Angelino-Heights,482 S Arroyo Pkwy Unit 302,1,0,720000.0,1.0,1.0,830.0,830.0,2015.0,1,0,1,0,1.0,0
Angelino-Heights,5935 S Croft Ave,0,1,1650000.0,5.0,4.0,2554.0,6970.0,1951.0,0,1,1,1,8.0,0
Angelino-Heights,1321 W 50th St,0,1,756000.0,3.0,2.0,1300.0,5663.0,1908.0,1,0,1,0,0.0,0
Angelino-Heights,907 N Valley St,0,1,1100000.0,2.0,2.0,1149.0,4792.0,1936.0,1,0,1,0,0.0,0
Angelino-Heights,3974 Dublin Ave,0,1,940000.0,3.0,2.0,1636.0,5227.0,1936.0,1,1,1,0,2.0,0
Angelino-Heights,1820 Hardison Pl Unit B,1,0,1325000.0,2.0,3.0,1858.0,1858.0,1986.0,0,1,2,1,2.0,1
Angelino-Heights,6123 S Rimpau Blvd,0,1,710000.0,2.0,1.0,1200.0,5663.0,1924.0,0,1,1,0,1.0,0
Angelino-Heights,8455 Fountain Ave Unit 631,1,0,1030000.0,2.0,3.0,1821.0,1821.0,1975.0,1,0,3,0,0.0,0
Angelino-Heights,5938 7th Ave,0,1,799900.0,2.0,2.0,1210.0,4792.0,1922.0,1,0,1,0,2.0,0
Angelino-Heights,1118 E Palmer Ave Unit 209,1,0,650000.0,1.0,1.0,760.0,760.0,1986.0,0,1,1,0,2.0,0
Angelino-Heights,330 Cordova St Unit 379,1,0,760000.0,2.0,3.0,1592.0,1592.0,1981.0,1,1,3,0,2.0,0
Angelino-Heights,800 N Eucalyptus Ave Unit 110,1,0,392500.0,2.0,1.0,856.0,856.0,1962.0,0,0,1,0,1.0,0
Angelino-Heights,464 S Savannah St,0,1,755000.0,3.0,2.0,1043.0,4356.0,1905.0,1,0,1,0,0.0,0
Angelino-Heights,1900 Clyde Ave,0,1,845000.0,2.0,1.0,1044.0,4792.0,1945.0,0,0,1,1,1.0,0
Angelino-Heights,6430 Bryn Mawr Dr,0,1,1735000.0,2.0,2.0,1519.0,3049.0,1949.0,1,0,2,0,0.0,0
Angelino-Heights,1131 W Kensington Rd,0,1,950000.0,3.0,2.0,2136.0,6970.0,1917.0,1,0,2,0,0.0,0
Angelino-Heights,2229 S Gramercy Pl,0,1,1200000.0,4.0,2.0,2632.0,6534.0,1908.0,0,1,2,0,0.0,0
Angelino-Heights,850 E Ladera St,0,1,1000000.0,3.0,2.0,1433.0,5663.0,1922.0,1,1,1,0,1.0,0
Angelino-Heights,811 Maltman Ave,0,1,815000.0,2.0,2.0,1551.0,3049.0,1925.0,1,0,1,1,1.0,0
Angelino-Heights,1636 Redcliff St,0,1,1250000.0,5.0,3.0,2066.0,5663.0,1957.0,1,0,1,1,3.0,0
Angelino-Heights,1230 N Maple St,0,1,1055000.0,3.0,2.0,1206.0,5663.0,1942.0,0,1,1,0,2.0,1
Angelino-Heights,928 N Croft Ave Unit 302,1,0,998000.0,1.0,2.0,1020.0,1020.0,2007.0,1,0,1,0,2.0,0
Angelino-Heights,3757 York Blvd,0,1,795810.0,2.0,2.0,1106.0,6098.0,1925.0,1,0,1,0,1.0,0
Angelino-Heights,1733 La Senda Pl,0,1,1585000.0,4.0,2.0,2017.0,5663.0,1924.0,0,1,1,0,0.0,0
Angelino-Heights,4856 Edison St,0,1,370000.0,2.0,1.0,730.0,3485.0,1908.0,0,0,1,0,0.0,0
Angelino-Heights,1448 W 36th St,0,1,799000.0,2.0,1.0,912.0,6534.0,1907.0,0,0,1,0,0.0,0
Angelino-Heights,5907 Weaver St,0,1,800000.0,2.0,1.0,552.0,5227.0,1924.0,1,0,1,0,1.0,0
Angelino-Heights,4508 Mount Vernon Dr,0,1,1100000.0,3.0,4.0,2924.0,8712.0,1964.0,1,1,1,1,2.0,0
Angelino-Heights,663 Alexander St Unit 4,1,0,671000.0,3.0,3.0,1328.0,1328.0,1984.0,1,1,3,1,2.0,0
Angelino-Heights,1645 Vine St Unit 302,1,0,865000.0,1.0,2.0,1720.0,1720.0,1928.0,1,0,1,0,2.0,0
Angelino-Heights,115 W 66th St,0,1,275000.0,2.0,1.0,408.0,1307.0,1923.0,0,0,1,0,0.0,0
Angelino-Heights,1713 Pepper St Unit B,1,0,718000.0,3.0,3.0,1234.0,1234.0,1991.0,0,1,3,1,2.0,0
Angelino-Heights,1060 Glen Oaks Blvd,0,1,2500000.0,2.0,3.0,2854.0,26571.6,1951.0,1,1,1,1,2.0,0
Angelino-Heights,1175 Brier Cliff Way,0,1,1150000.0,4.0,3.0,2075.0,12196.800000000001,1960.0,1,1,1,0,2.0,0
Angelino-Heights,4100 #107 Wilshire Blvd Unit 107,1,0,955000.0,3.0,3.0,1849.0,1849.0,2001.0,1,1,1,0,2.0,0
Angelino-Heights,1138 Calzona St,0,1,630000.0,2.0,2.0,850.0,4792.0,1921.0,0,0,1,0,0.0,0
Angelino-Heights,2925 Phelps Ave,0,1,654000.0,2.0,1.0,876.0,3049.0,1924.0,1,0,1,0,3.0,0
Angelino-Heights,2259 Cazador Dr,0,1,995000.0,2.0,1.0,740.0,6534.0,1924.0,1,0,1,0,0.0,0
Angelino-Heights,1742 W 51st Pl,0,1,643200.0,3.0,1.0,1654.0,5227.0,1913.0,0,1,1,0,1.0,0
Angelino-Heights,1018 N Alma Ave,0,1,665000.0,2.0,1.0,1176.0,6970.0,1925.0,0,1,1,0,8.0,0
Angelino-Heights,336 Kingsford St,0,1,968000.0,3.0,2.0,1899.0,8276.0,1960.0,1,1,1,0,2.0,0
Angelino-Heights,1070 S Orange Grove Blvd Unit 2,1,0,1248000.0,3.0,3.0,2065.0,2065.0,1975.0,1,1,1,1,2.0,0
Angelino-Heights,355 S Los Robles Ave Unit 311,1,0,560000.0,2.0,1.0,876.0,876.0,1972.0,1,0,1,0,4.0,0
Angelino-Heights,424 N Ontario St,0,1,907000.0,2.0,2.0,970.0,5663.0,1936.0,0,1,1,0,0.0,1
Angelino-Heights,4057 Bemis St,0,1,860000.0,2.0,1.0,720.0,6970.0,1924.0,1,0,1,0,2.0,0
Angelino-Heights,1367 N Alta Vista Blvd Unit 303,1,0,1050000.0,2.0,3.0,1313.0,1313.0,2020.0,1,1,1,1,2.0,0
Angelino-Heights,1852 Preston Ave,0,1,1150000.0,3.0,1.0,1006.0,2178.0,1912.0,1,0,2,0,0.0,0
Angelino-Heights,3649 Mckenzie Ave,0,1,490000.0,2.0,1.0,802.0,7405.0,1911.0,1,0,1,0,0.0,0
Angelino-Heights,2357 Hidalgo Ave,0,1,1725000.0,3.0,2.0,1620.0,12632.4,1947.0,1,0,2,0,2.0,0
Angelino-Heights,1330 Keniston Ave,0,1,1050000.0,5.0,3.0,3064.0,6970.0,1928.0,1,0,2,0,2.0,0
Angelino-Heights,1927 S Spaulding Ave,0,1,725000.0,2.0,1.0,1108.0,4792.0,1938.0,0,1,1,0,0.0,0
Angelino-Heights,733 S Ogden Dr Unit 102,1,0,780000.0,2.0,2.0,1533.0,1533.0,1990.0,0,1,1,1,2.0,0
Angelino-Heights,525 N Sycamore Ave Unit 417,1,0,490000.0,1.0,1.0,694.0,694.0,1972.0,0,0,1,0,2.0,0
Angelino-Heights,2135 Hathaway Ave,0,1,1115000.0,4.0,2.0,1603.0,8712.0,1967.0,1,1,1,1,2.0,0
Angelino-Heights,1408 E 57th St,0,1,535000.0,4.0,2.0,1146.0,5227.0,1924.0,0,0,1,0,0.0,0
Angelino-Heights,521 N Florence St,0,1,1550000.0,3.0,2.0,2894.0,6534.0,1950.0,1,1,2,0,2.0,1
Angelino-Heights,1816 W Oak St,0,1,1170000.0,3.0,2.0,1502.0,6970.0,1947.0,0,1,1,0,2.0,0
Angelino-Heights,1088 S Marengo Ave Unit 10,1,0,828000.0,2.0,3.0,1400.0,1400.0,2004.0,0,1,3,1,2.0,0
Angelino-Heights,5515 Nordyke St,0,1,1086000.0,4.0,3.0,1720.0,7405.0,1911.0,1,0,2,1,1.0,0
Angelino-Heights,125 W Mountain St Unit 314,1,0,790000.0,3.0,2.0,1518.0,1518.0,1975.0,1,0,1,0,2.0,0
Angelino-Heights,911 N Avenue 67,0,1,816800.0,2.0,1.0,614.0,5227.0,1923.0,0,0,1,0,1.0,0
Angelino-Heights,1601 La Golondrina Ave,0,1,779000.0,2.0,1.0,1078.0,4792.0,1940.0,0,1,1,0,2.0,0
Angelino-Heights,1325 E Windsor Rd Unit 4,1,0,909000.0,3.0,3.0,1618.0,1618.0,1989.0,0,1,2,1,2.0,0
Angelino-Heights,5117 Vincent Ave,0,1,1360000.0,3.0,2.0,1547.0,7405.0,1923.0,0,1,1,0,4.0,0
Angelino-Heights,355 N Maple St Unit 248,1,0,515000.0,1.0,2.0,660.0,660.0,1985.0,1,0,2,0,1.0,0
Angelino-Heights,770 S Oak Knoll Ave,0,1,3700000.0,5.0,4.0,4003.0,21344.399999999998,1921.0,0,1,2,0,2.0,0
Angelino-Heights,950 N Kings Rd Unit 103,1,0,675000.0,2.0,2.0,944.0,944.0,1973.0,1,1,1,0,2.0,0
Angelino-Heights,6212 Madden Ave,0,1,605000.0,2.0,1.0,1104.0,4792.0,1922.0,0,1,1,0,2.0,0
Angelino-Heights,3626 West Blvd,0,1,1625000.0,3.0,2.0,1725.0,5663.0,1941.0,1,1,1,0,2.0,0
Angelino-Heights,2661 W Avenue 35,0,1,960000.0,3.0,1.0,1440.0,4792.0,1912.0,1,0,1,0,2.0,0
Angelino-Heights,843 E 33rd St,0,1,535000.0,3.0,1.0,1108.0,5227.0,1909.0,1,1,1,0,0.0,0
Angelino-Heights,6814 Bear Ave,0,1,550000.0,2.0,1.0,902.0,3049.0,1923.0,0,0,1,0,0.0,0
Angelino-Heights,304 W Markland Dr,0,1,710000.0,3.0,1.0,1098.0,5227.0,1950.0,1,0,1,1,2.0,0
Angelino-Heights,3877 Meisner St,0,1,890000.0,4.0,3.0,1590.0,6534.0,1926.0,1,0,1,0,0.0,0
Angelino-Heights,55 W Glenarm St,0,1,1255000.0,4.0,3.0,1606.0,7405.0,1940.0,1,0,1,0,2.0,0
Angelino-Heights,3837 Degnan Blvd,0,1,1300000.0,4.0,2.0,1589.0,5663.0,1941.0,0,1,1,0,2.0,0
Angelino-Heights,3262 E 4th St,0,1,700000.0,3.0,2.0,1349.0,4792.0,1954.0,0,0,1,0,2.0,0
Angelino-Heights,4033 Griffin Ave,0,1,575000.0,3.0,4.0,1857.0,3049.0,1911.0,0,1,2,0,0.0,0
Angelino-Heights,39 S Los Robles Ave Unit 3017,1,0,895000.0,1.0,1.0,971.0,971.0,2022.0,1,0,1,1,1.0,0
Angelino-Heights,4800 Pickford St,0,1,590000.0,2.0,1.0,1160.0,3485.0,1911.0,0,0,1,0,2.0,0
Angelino-Heights,108 W 2nd St Unit 612,1,0,499000.0,1.0,1.0,1040.0,1040.0,1910.0,1,0,1,0,0.0,0
Angelino-Heights,831 N Valley St,0,1,974025.0,3.0,2.0,1353.0,5227.0,1923.0,0,0,1,0,0.0,0
Angelino-Heights,5310 Dahlia Dr,0,1,2000000.0,4.0,6.0,4764.0,22215.600000000002,1925.0,1,1,2,0,4.0,1
Angelino-Heights,1130 S Flower St Unit 123,1,0,618000.0,1.0,2.0,1423.0,1423.0,2003.0,1,0,2,0,0.0,0
Angelino-Heights,480 S Orange Grove Blvd Unit 12,1,0,1500000.0,3.0,3.0,2096.0,2096.0,1972.0,0,1,1,1,2.0,1
Angelino-Heights,1625 Linda Rosa Ave,0,1,1055000.0,3.0,2.0,1276.0,6098.0,1937.0,1,1,1,0,2.0,0
Angelino-Heights,215 S Santa fe Ave Unit 5,1,0,1650000.0,2.0,2.0,2566.0,2566.0,1907.0,1,0,2,0,2.0,0
Angelino-Heights,2811 Francis Ave Unit 306,1,0,550000.0,2.0,2.0,940.0,940.0,2006.0,1,0,1,0,4.0,0
Angelino-Heights,1725 Bank St,0,1,2750000.0,3.0,2.0,2430.0,14810.400000000001,1910.0,0,1,2,0,2.0,0
Angelino-Heights,7041 6th Ave,0,1,630000.0,3.0,1.0,1080.0,4792.0,1925.0,0,0,1,0,0.0,0
Angelino-Heights,539 E Avenue 39,0,1,735000.0,2.0,1.0,1348.0,4792.0,1909.0,1,1,1,0,0.0,0
Angelino-Heights,10911 Bluffside Dr Unit 21,1,0,675000.0,2.0,2.0,1136.0,1136.0,1984.0,0,1,3,0,2.0,0
Angelino-Heights,2315 Couts Ave,0,1,490000.0,1.0,1.0,773.0,2178.0,1949.0,0,0,1,0,0.0,0
Angelino-Heights,1316 Gates Pl,0,1,1830000.0,3.0,2.0,1606.0,10454.0,1949.0,1,1,2,1,1.0,0
Angelino-Heights,981 Moonbeam Dr,0,1,1070000.0,3.0,2.0,1382.0,6534.0,1956.0,1,1,1,1,2.0,0
Angelino-Heights,508 Glenwood Rd Unit 102,1,0,790000.0,3.0,3.0,1502.0,1502.0,1993.0,0,1,1,1,2.0,0
Angelino-Heights,1519 Majestic Way,0,1,1900000.0,3.0,3.0,2617.0,7841.0,1936.0,1,1,1,0,2.0,0
Angelino-Heights,117 E Fairview Blvd Unit 4,0,1,489000.0,2.0,2.0,1110.0,1964.0,1964.0,0,0,1,0,2.0,0
Angelino-Heights,2406 Shoredale Ave,0,1,925000.0,3.0,2.0,1530.0,4792.0,1928.0,0,0,2,0,4.0,0
Angelino-Heights,1255 Ridgecrest St,0,1,1188000.0,3.0,2.0,1386.0,10454.0,1958.0,1,1,1,1,2.0,0
Angelino-Heights,1720 E 70th St,0,1,596000.0,3.0,2.0,1678.0,6098.0,1915.0,0,0,1,0,1.0,0
Angelino-Heights,1801 W 46th St,0,1,725000.0,3.0,2.0,1562.0,6534.0,1912.0,1,1,1,0,2.0,0
Angelino-Heights,7001 S La Cienega Blvd Unit PH11,1,0,500000.0,2.0,2.0,971.0,971.0,1985.0,0,1,1,1,2.0,0
Angelino-Heights,216 S Rose St,0,1,1950000.0,3.0,3.0,2199.0,7405.0,1950.0,0,1,1,1,2.0,0
Angelino-Heights,670 Caruso Ave Unit 670,1,0,1425000.0,3.0,3.0,1841.0,1841.0,2008.0,1,1,1,1,2.0,0
Angelino-Heights,4755 Templeton St Unit 2116,1,0,500000.0,2.0,2.0,1082.0,1082.0,1995.0,1,1,1,0,2.0,0
Angelino-Heights,351 S Reese Pl,0,1,1950000.0,5.0,4.0,2751.0,6970.0,2009.0,1,1,2,1,2.0,1
Angelino-Heights,2260 Fairgrounds St,0,1,675000.0,4.0,3.0,1610.0,3920.0,1980.0,1,0,2,1,2.0,0
Angelino-Heights,500 E Del Mar Blvd Unit 12,1,0,735000.0,2.0,2.0,1038.0,1038.0,1984.0,0,1,1,1,2.0,0
Angelino-Heights,2006 N Rowan Ave,0,1,720000.0,2.0,1.0,992.0,6098.0,1940.0,0,1,1,1,2.0,0
Angelino-Heights,800 Winthrop Dr,0,1,1075000.0,3.0,2.0,1146.0,4792.0,1925.0,0,1,1,0,0.0,0
Angelino-Heights,1000 Avonoak Ter,0,1,2700000.0,3.0,4.0,3031.0,9148.0,2022.0,1,1,1,1,2.0,0
Angelino-Heights,6250 Hollywood Blvd Unit 5C,1,0,710000.0,2.0,2.0,1270.0,1270.0,2009.0,1,0,1,0,1.0,0
Angelino-Heights,5135 6th Ave,0,1,582000.0,2.0,1.0,912.0,5227.0,1921.0,0,0,1,0,0.0,0
Angelino-Heights,436 S Virgil Ave Unit 302,1,0,715000.0,2.0,2.0,1040.0,1040.0,2015.0,1,0,1,0,2.0,0
Angelino-Heights,1162 Montecito Dr,0,1,1071000.0,2.0,1.0,984.0,8276.0,1963.0,1,0,1,1,1.0,0
Angelino-Heights,320 E Stocker St Unit 305,1,0,650000.0,2.0,2.0,1353.0,1353.0,1975.0,1,1,2,1,2.0,1
Angelino-Heights,39 S Los Robles Ave Unit 6009,1,0,1665000.0,2.0,2.0,1666.0,1666.0,2022.0,1,0,1,1,2.0,0
Angelino-Heights,530 S Hewitt St Unit 426,1,0,810000.0,1.0,1.0,1110.0,1110.0,2007.0,1,0,1,1,1.0,1
Angelino-Heights,2600 Perkins Cir,0,1,2550000.0,4.0,3.0,2902.0,20037.600000000002,1975.0,1,1,1,1,2.0,0
Angelino-Heights,149 Casuda Canyon Dr Unit B,1,0,600000.0,2.0,2.0,1033.0,1033.0,1966.0,0,0,2,0,2.0,0
Angelino-Heights,300 N Marengo Ave,0,1,1055000.0,4.0,3.0,1539.0,7841.0,1927.0,0,1,1,0,2.0,0
Angelino-Heights,2909 W Norwood Pl,0,1,721000.0,2.0,1.0,1030.0,5663.0,1937.0,0,0,1,0,2.0,0
Angelino-Heights,1414 N Garfield Ave,0,1,1330000.0,5.0,3.0,2800.0,10890.0,1916.0,1,0,3,0,3.0,0
Angelino-Heights,2947 Graceland Way,0,1,3105000.0,4.0,5.0,3639.0,17859.6,1985.0,1,1,2,1,3.0,1
Angelino-Heights,715 S Griffith Park Dr,0,1,1400000.0,3.0,2.0,1847.0,6098.0,1939.0,0,1,1,1,2.0,0
Angelino-Heights,709 Granada St,0,1,550000.0,2.0,1.0,728.0,2614.0,1922.0,0,0,1,0,0.0,0
Angelino-Heights,453 Findlay Ave,0,1,700000.0,3.0,2.0,1143.0,6098.0,1942.0,0,1,1,0,2.0,0
Angelino-Heights,1555 Grandola Ave,0,1,1400960.0,3.0,2.0,2105.0,6970.0,1939.0,1,1,1,0,3.0,0
Angelino-Heights,2635 Westminster Ave,0,1,1250000.0,3.0,2.0,2026.0,13939.2,1961.0,1,0,1,1,2.0,0
Angelino-Heights,105 S Mariposa Ave Unit 508,1,0,730000.0,2.0,2.0,1072.0,1072.0,2016.0,1,0,1,1,2.0,0
Angelino-Heights,622 E 51st St,0,1,570000.0,2.0,1.0,1120.0,4356.0,1904.0,1,0,1,0,2.0,0
Angelino-Heights,885 S Orange Grove Blvd Unit 6,1,0,1505000.0,3.0,3.0,2544.0,2544.0,1973.0,1,1,2,1,2.0,0
Angelino-Heights,1099 N Hudson Ave,0,1,1680000.0,3.0,3.0,2023.0,9583.0,1937.0,0,1,1,0,4.0,0
Angelino-Heights,808 Robinson St,0,1,1550000.0,3.0,2.0,1123.0,3485.0,1929.0,1,0,1,0,1.0,0
Angelino-Heights,2066 Crestlake Ave,0,1,1325000.0,3.0,2.0,1392.0,6534.0,1952.0,1,1,1,0,2.0,0
Angelino-Heights,663 W 68th St,0,1,440000.0,1.0,1.0,648.0,1307.0,1927.0,0,0,1,0,0.0,0
Angelino-Heights,3336 Madera Ave,0,1,1205000.0,3.0,2.0,1263.0,5227.0,1930.0,0,0,1,0,3.0,0
Angelino-Heights,1826 S Euclid Ave,0,1,1550000.0,2.0,1.0,1148.0,7405.0,1937.0,0,1,1,0,2.0,0
Angelino-Heights,3546 Division St,0,1,938000.0,3.0,2.0,1241.0,5227.0,1962.0,1,1,2,1,2.0,0
Angelino-Heights,2837 Moss Ave,0,1,850000.0,3.0,2.0,1344.0,8712.0,1910.0,0,1,1,0,2.0,0
Angelino-Heights,1757 N Normandie Ave Unit 8,1,0,493000.0,1.0,1.0,864.0,864.0,1963.0,0,0,1,0,2.0,0
Angelino-Heights,1860 Middleton Pl,0,1,510000.0,3.0,1.0,1334.0,4792.0,1921.0,0,0,1,0,0.0,0
Angelino-Heights,1677 Enterprise Dr,0,1,889990.0,3.0,4.0,1745.0,871.0,2023.0,1,0,3,1,2.0,0
Angelino-Heights,416 S Spring St Unit 908,1,0,483000.0,1.0,1.0,730.0,730.0,1914.0,1,0,2,0,0.0,0
Angelino-Heights,3917 W Chandler Blvd,0,1,1189950.0,3.0,2.0,1308.0,6098.0,1942.0,1,0,1,0,4.0,0
Angelino-Heights,4064 E 60th St,0,1,425000.0,2.0,1.0,1032.0,4792.0,1924.0,0,0,1,0,2.0,0
Angelino-Heights,510 Brightwood St,0,1,1300000.0,4.0,3.0,2617.0,7841.0,1950.0,1,0,1,1,2.0,0
Angelino-Heights,1346 Sutherland St,0,1,1175000.0,4.0,2.0,2054.0,6534.0,1960.0,1,0,1,1,3.0,0
Angelino-Heights,3812 Stocker St Unit 3,1,0,672000.0,2.0,3.0,1278.0,1278.0,1986.0,1,0,3,1,2.0,0
Angelino-Heights,2940 Somerset Dr,0,1,875000.0,2.0,1.0,1152.0,4792.0,1925.0,0,0,1,0,2.0,0
Angelino-Heights,3157 Atwater Ave,0,1,1251000.0,5.0,3.0,1770.0,4792.0,1958.0,0,0,1,0,0.0,0
Angelino-Heights,385 S Oakland Ave Unit 205,1,0,981000.0,3.0,2.0,1925.0,1925.0,1963.0,1,0,1,0,2.0,0
Angelino-Heights,1160 S Lucerne Blvd,0,1,825000.0,2.0,1.0,1293.0,5663.0,1922.0,0,1,1,0,2.0,0
Angelino-Heights,618 Alta Vista Dr,0,1,1176999.0,4.0,3.0,1890.0,9148.0,1990.0,1,1,2,1,2.0,0
Angelino-Heights,412 N Bernal Ave,0,1,495000.0,3.0,1.0,1260.0,4356.0,1930.0,1,0,1,0,2.0,0
Angelino-Heights,1118 Sunset Ave,0,1,902000.0,3.0,1.0,1214.0,8276.0,1910.0,0,0,1,0,2.0,0
Angelino-Heights,333 Milford St Unit 303,1,0,1038500.0,3.0,3.0,1750.0,1750.0,2006.0,1,1,1,1,3.0,0
Angelino-Heights,2920 Belgrave Ave Unit 202,1,0,419000.0,2.0,2.0,938.0,938.0,1988.0,1,0,2,0,1.0,0
Angelino-Heights,820 Mission St Unit 201,1,0,1450000.0,3.0,3.0,1621.0,1621.0,2016.0,1,0,3,1,2.0,0
Angelino-Heights,1140 Burger Ave,0,1,580000.0,2.0,1.0,850.0,3049.0,1922.0,0,0,1,0,0.0,0
Angelino-Heights,2700 Cahuenga Blvd E Unit 3301,1,0,570000.0,2.0,2.0,853.0,853.0,1975.0,1,0,1,0,1.0,0
Angelino-Heights,4624 Eagle St,0,1,670289.0,5.0,4.0,3237.0,5663.0,2023.0,0,0,2,1,2.0,0
Angelino-Heights,1522 Mohawk St,0,1,1535000.0,3.0,2.0,1404.0,6970.0,1911.0,1,0,1,0,1.0,0
Angelino-Heights,647 S Orange Grove Blvd,1,0,2650000.0,3.0,4.0,3164.0,3164.0,1971.0,0,1,2,1,2.0,0
Angelino-Heights,10421 Weddington St,0,1,910000.0,2.0,1.0,950.0,7405.0,1943.0,0,1,1,1,2.0,1
Angelino-Heights,580 W Main St Unit 329,1,0,505000.0,1.0,2.0,735.0,735.0,2004.0,1,0,1,0,1.0,0
Angelino-Heights,3968 3rd Ave,0,1,640000.0,2.0,1.0,1196.0,5227.0,1923.0,0,1,1,0,2.0,0
Angelino-Heights,1930 Holly Dr Unit 11C,1,0,650500.0,2.0,2.0,1264.0,1264.0,1958.0,0,1,1,0,2.0,0
Angelino-Heights,845 S Wilton Pl,0,1,1390000.0,3.0,2.0,1884.0,8712.0,1920.0,0,0,1,0,2.0,0
Angelino-Heights,905 Chapman Ave,0,1,910000.0,3.0,2.0,2075.0,7405.0,1908.0,0,1,1,0,4.0,0
Angelino-Heights,5527 S Wilton Pl,0,1,655000.0,2.0,2.0,1498.0,5227.0,1921.0,1,1,1,0,2.0,0
Angelino-Heights,320 N Bonnie Brae St,0,1,665000.0,4.0,2.0,1332.0,2614.0,1900.0,1,1,1,0,0.0,0
Angelino-Heights,1133 Pine St Unit 116,1,0,735000.0,2.0,2.0,1024.0,1024.0,1962.0,0,0,1,0,2.0,0
Angelino-Heights,3829 Bostwick St,0,1,480000.0,2.0,1.0,1112.0,4356.0,1928.0,1,0,2,1,1.0,0
Angelino-Heights,6120 Rodgerton Dr,0,1,1400000.0,2.0,2.0,1559.0,6970.0,1962.0,1,1,2,1,2.0,0
Angelino-Heights,5219 La Roda Ave,0,1,1295000.0,2.0,1.0,1536.0,8712.0,1921.0,1,1,1,0,2.0,0
Angelino-Heights,536 N Orlando Ave Unit 2,1,0,635000.0,1.0,1.0,734.0,734.0,1960.0,0,0,2,1,1.0,0
Angelino-Heights,5124 Melrose Ave,0,1,1025000.0,2.0,3.0,1520.0,871.0,2014.0,1,0,3,1,2.0,0
Angelino-Heights,1328 W 53rd St,0,1,869000.0,4.0,3.0,2062.0,4792.0,1912.0,0,1,1,0,0.0,0
Angelino-Heights,921 N Dos Robles Pl,0,1,855000.0,2.0,1.0,996.0,6970.0,1938.0,0,1,1,0,0.0,0
Angelino-Heights,519 Caruso Ave Unit 519,1,0,1870000.0,2.0,3.0,1710.0,1710.0,2008.0,1,1,1,0,2.0,0
Angelino-Heights,3908 S Cloverdale Ave,0,1,1200000.0,3.0,3.0,1976.0,7405.0,1965.0,1,1,1,0,2.0,0
Angelino-Heights,3735 Division St,0,1,575000.0,3.0,3.0,1822.0,8276.0,1986.0,0,1,3,1,2.0,0
Angelino-Heights,5464 8th Ave,0,1,1380000.0,6.0,5.0,2740.0,5663.0,1922.0,1,0,2,0,2.0,0
Angelino-Heights,874 E Ladera St,0,1,1150000.0,3.0,3.0,2098.0,5663.0,1929.0,1,0,2,0,6.0,0
Angelino-Heights,733 N California St,0,1,1305000.0,4.0,3.0,1935.0,6534.0,1940.0,1,0,1,0,2.0,0
Angelino-Heights,746 Cavanagh Rd,0,1,2555000.0,4.0,4.0,3693.0,10454.0,1928.0,1,1,3,1,2.0,0
Angelino-Heights,4108 Supreme Ct,0,1,701000.0,4.0,2.0,893.0,5227.0,1926.0,1,0,1,1,2.0,0
Angelino-Heights,2046 E 76th St,0,1,435000.0,4.0,1.0,1508.0,6098.0,1909.0,1,0,2,0,2.0,0
Angelino-Heights,631 E Claremont St,0,1,760000.0,2.0,1.0,876.0,3485.0,1909.0,0,0,1,0,1.0,0
Angelino-Heights,3767 S Victoria Ave,0,1,1215000.0,3.0,2.0,1325.0,6098.0,1941.0,0,1,1,0,2.0,0
Angelino-Heights,2301 Lillyvale Ave Unit 175,1,0,515000.0,2.0,2.0,813.0,813.0,1983.0,0,0,1,0,2.0,0
Angelino-Heights,5110 Bomer Dr,0,1,1220000.0,3.0,2.0,1204.0,3920.0,1926.0,0,0,1,1,1.0,0
Angelino-Heights,1174 E 55th St,0,1,627000.0,3.0,1.0,1505.0,5227.0,1912.0,0,0,1,0,0.0,0
Angelino-Heights,7249 Franklin Ave Unit 101,1,0,789000.0,2.0,2.0,1640.0,1640.0,2007.0,0,1,1,1,2.0,0
Angelino-Heights,4589 Via Marisol Unit 261,1,0,510000.0,2.0,1.0,1025.0,1025.0,1981.0,1,0,1,0,2.0,0
Angelino-Heights,853 S Hudson Ave,0,1,1988000.0,4.0,2.0,2270.0,8276.0,1922.0,1,1,2,0,2.0,0
Angelino-Heights,308 E Maple St Unit 5,1,0,430000.0,1.0,1.0,540.0,540.0,1957.0,0,0,2,0,1.0,0
Angelino-Heights,911 Laguna Rd,0,1,2400911.0,3.0,2.0,2267.0,21780.0,1955.0,1,1,1,1,2.0,0
